,sentence,label
12,"1 wt.% Cu/TiO2 photocatalysts were obtained by heating the 1.25 wt.% CuO/TiO2 photocatalyst under a H2/N2 flow (10 vol.% H2, 100 mL min−1) at 200−500 °C for 2 h. This treatment reduced the adsorbed CuO species to metallic form as evidenced by a change in colour of the powders from light blue-green to a very dark blue.",1
17,In-situ UV–vis absorbance spectra for the reoxidation of Cu/TiO2 photocatalysts were collected on the same spectrometer-integrating sphere system.,1
19,"The 1 wt.% Cu/TiO2 photocatalysts slowly re-oxidized to with exposure to air under ambient conditions, with in-situ UV–vis spectra being collected as a function of time.",1
21,High resolution transmission electron microscopy (HRTEM) images for the 1.25 wt.% CuO/TiO2 and 1 wt.% Cu/TiO2 photocatalysts were collected on a JEOL 2200FS transmission electron microscope equipped with a Field Emission Gun and a High Resolution (HR) lens system.,1
25,In-situ XAFS analyses on Cu K-edge were carried out on the 1.25 wt.% CuO/TiO2 photocatalyst with heating in a H2:He gas flow (1 vol.% H2) to study CuO reduction.,1
29,"The FeNa catalyst was obtained via same method as FeNaS, expect for using Fe(NO3)3·9H2O as iron source and HNO3 as substitute for H2SO4.",1
31,Potassium was incorporated into the catalyst by physical mixing of the amorphous molybdenum sulfide precursor with K2CO3 (Sigma-Aldrich) in a mortar with a pestle followed by treatment at 500 °C in hydrogen atmosphere for 3 h with a heating rate of 5 °C/min.,1
33,"(3) TOF ( h - 1 ) = F × Y C 2 + O H m catal × Mo edge where F means the feeding rate of CO flow (mol h−1), mcatal represents the mass of the catalyst (g), Y C 2 + O H is HA yield, and Moedge is edge-Mo amount, which can be obtained by the following equation: (4) Mo edge = M o c o n t e n t o f s a m p l e m o l × s u l f i d a t i o n d e g r e e o f M o × f m where sulfidation degree of Mo was calculated by XPS characterization.",1
36,"Copper nitrate trihydrate salt (Aldrich, Germany) was used as a copper source in all the catalysts.",1
37,Commercial CuCrO3 catalyst was also used for hydrogenation of FAL and designated by the code of CCr.,1
38,"Prior to every reaction, all Cu-based catalysts were reduced at 300 °C for 2 h. The reaction solution of FAL of desired concentration was freshly prepared in HPLC grade water, and catalytic hydrogenation of this solution was performed with continuous stirring at 700 RPM.",1
39,"profile curve fitting (software = CasaXPS 2.3.17) serves to quantify the amount of hydrogen consumed during each transition step (α = Cu2+ → Cu+, β = Cu+ → Cu0, γ = Ce4+→ Ce3+ and δ = 2Cl*→ 2HCl; Cl* indicates adsorbed chlorine on the catalyst surface) and extract the concentration of copper species (denoted Cu TPR 2 + , Cu TPR + and Cu TPR 0 ), Ce3+ ( Ce TPR 3 + ) and adsorbed chlorine ( Cl TPR ∗ ).",1
46,The reaction temperature in the catalyst bed was monitored (continuously) with a thermocouple and kept constant (±1 K) by mixing the Cu/CeO2 catalyst (1–50 mg) with (75 µm) ground glass.,1
48,Structural information was obtained by X-ray diffraction (XRD); the XRD patterns of the catalysts were measured by an X-ray diffractometer (SIEMENS XRD D5000) in the range of 2θ from 20° to 80° using Cu Kα radiation with a Ni filter at 40 kV and 20 mA.,1
50,"The morphology and metal crystallite sizes of catalysts were assessed by transmission electron microscopy (TEM) using a JEOL JEM 2010 TEM operated at 200 kV and equipped with a LaB6 thermoionic electron gun, a high resolution pole-piece (UHR: 0.196 nm point resolution and 0.140 nm information limit) and an energy dispersive X-ray (EDX) spectrometer (Pentafet from Oxford Insts.)",1
51,"To prepare the 0.5 wt.% Au/xTiO2(t) and Au/P25 TiO2 photocatalysts, the titania support (2 g), Au3+ stock solution (12.5 mL), urea (5.04 g) and milli-Q water (187.5 mL) were added to a 500 ml glass Schott bottle, then heated with constant stirring at 80 °C for 8 h. The obtained pale yellow powders were collected by centrifugation, washed repeatedly with milli-Q, then air dried at 60 °C overnight.",1
54,"For the preparation of the 0.5 wt.% Pd/xTiO2(t) and Pd/P25 TiO2 photocatalysts, Pd2+ stock solution (16.78 mL), urea (5.04 g) and titania support (2 g) and milli-Q (183.22 mL) were added to a Schott bottle, then heated with constant stirring at 80 °C for 8 h. The resulting powders were collected by centrifugation, washed repeatedly with milli-Q and dried at 60 °C.",1
56,"A similar procedure was used for the preparation of the bimetallic Pd-Au/xTiO2(t) and Pd-Au/P25 TiO2 photocatalysts, using appropriate amounts of the Pd(II) and Au(III) stock solutions to achieve the desired nominal Pd and Au weight loadings (both 0.25 wt.%, total metal loading 0.5 wt.%).",1
62,HRTEM microanalyses on the M/TiO2 photocatalysts were performed sing a JEOL 2200FS transmission electron microscope equipped with a Field Emission Gun and a High Resolution (HR) lens system.,1
63,Photoluminescence measurements of radiative electron-hole pair recombination in the TiO2-based photocatalysts were performed in air at room temperature using a Perkin-Elmer LS-55 Luminescence Spectrometer.,1
64,"The catalyst was first reduced for 5 h by pure H2 at 600 °C, subsequently cooled to 100 °C under H2 flow and then swept by Ar for 2 h to eliminate the residual H2.",1
65,"Before the catalytic tests, the perovskites were transformed into active catalysts by reduction at 600 °C for 5 h under a pure H2 flow.",1
66,"The Cu, Zn and Cu–Zn catalysts supported on SiO2 microspheres were prepared by an in-situ synthesis (IS) method.",1
71,The Cu supported catalyst on SiO2 microspheres prepared by DP uses Na2CO3 as precipitator.,1
74,"Five catalysts were obtained by adjusting Cu/Mg molar ratio at 0.2: 1, 0.4: 1, 0.8: 1, 1.6: 1 and 3.2: 1, which were defined as Cu0.2Mg, Cu0.4Mg, Cu0.8Mg, Cu1.6Mg and Cu3.2Mg, respectively.",1
76,The variation of the molar ratio of Cu and Mg was based on the consideration to change the relative abundance of the hydrogenation sites and the basic sites in the catalysts.,1
78,"The Rigaku Ultima IV X-ray diffraction spectrometer (XRD) with Cu target (Kα-radiation source, λ = 1.5406 Å) was used to analyze the phase structure of copper-based catalysts.",1
80,"After the pretreatment, the samples were cooled to 50°C, and then CO2 was introduced for further adsorption for 1 h. Next, helium with a flow rate of 20 mL/min was introduced for 30 min to remove the CO2 that was physically adsorbed on the surface of catalyst.",1
81,"After cooling to 60°C, N2O gas (40 mL/min) was introduced to oxidize the surface Cu species to Cu2O with the duration time of 1 h. Next, the samples were heated from 60 to 300°C with a heating rate of 5°C/min and H2/Ar mixed gas was introduced simultaneously to reduce the surface Cu2O of catalysts to Cu.",1
86,"In addition, in order to obtain the elemental compositions of fresh copper-based catalysts, scanning electron microscope (SEM) with energy-dispersive X-ray (EDX) spectrometry (FEI QUANTA FEG 250) was carried out.",1
87,"In a typical catalytic hydrogen transfer cascade reaction between nitrobenzene (B) and benzyl alcohol (A), the catalyst (20 mg) was added to the mixture of 1.0 mmol nitrobenzene and 3.0 mmol benzyl alcohol with 1.0 ml toluene as the solvent in a 50 ml Teflon-lined stainless autoclave reactor.",1
88,The reduced catalyst is obtained by in situ treating the passivated sample at 300 °C for 2 h in a 10 vol% H2/Ar flow.,1
89,"For this procedure, 0.1 g catalyst was pre-heated at 300 °C for 1 h in a helium flow at a rate of 30 mLmin-1.",1
90,The first part was to execute the aqueous-phase reforming of CH3OH and H2O using the Pt@MT-450 catalyst at the same conditions of the in-situ hydrogenation test.,1
91,"Supported Au nanocatalysts were prepared by immobilization of the PVP-stabilized colloidal Au nanoparticles onto the supports, i.e., Au/CuO, Au/Al2O3, and Au/Cu-Al2O3, respectively.",1
98,All reduced catalysts were stored under Ar before further tests.,1
99,"The textural properties of Cu-based catalysts were analyzed by nitrogen adsorption-desorption technique (Quantachrome Instruments, Nova 2000e).",1
100,The phase composition of Cu species in the spinel catalyst during reduction process under hydrogen atmosphere at 300 °C for 3 h were investigated by in-situ X-ray absorption spectroscopy (in situ XAS) at Cu K-edges in Transmission mode.,1
102,The Cu-based catalysts were tested for furfural hydrogenation reaction in a stainless-steel autoclave with a magnetic stirrer.,1
103,"Furthermore, the M13 cluster and supported M13 cluster on support such as γ-Al2O3 were broadly applied to study catalytic reaction and catalysts properties, for example NO oxidation, CO oxidation, H2 dissociation, ammonia dissociation and stability of clusters on support .",1
104,"Commercial Pd supported on Carbon Vulcan XC-72 (20 wt% Pd/C, Alfa Aesar) and commercial Pt on Carbon black (20 wt% Pt/C; Alfa Aesar) were used as the cathodic and anodic catalysts, respectively.",1
106,"Typically, in a scale-up experiment, FAL (60 mmol), 2-PrOH (150 mL), and catalyst (1 g) were charged into the autoclave, then sealed and heated to 180 °C for 1−8 h. Identification of liquid products in the reaction mixture was achieved by the TRACE ISQ GC–MS (Thermo Scientific Co, TR–WAX–MS column 30.0 m × 320 μm × 0.25 μm).",1
107,The Pt/TiO2 (0.7 wt% Pt) and Pt-Co/TiO2 (0.7 wt% Pt and 0–0.4 wt% Co) catalysts were prepared by FSP method according to the procedure described in Ref.,1
115,"Co(NO3)2⋅6H2O (98%) from Alfa Aesar, RuCl3⋅xH2O (>38% on Ru basis) from Innochem, and NaBH4 (98%) from Acros Organics were used for catalyst preparation.",1
117,"Finally, the magnetic RuCo catalyst was obtained by reduction of the Ru X Co100 composite in H2 flow (20 mL min−1) typically at 350 °C (5 °C min−1) for 0.5 h (Scheme 2).",1
119,"The powder X-ray diffraction technique was used for the characteristics of the crystalline structure of catalysts, with a PANalytical X'Pert Pro MPD X-ray diffractometer using Cu Kα irradiation.",1
120,Additional reactions following a gas phase reduction of the Pt/SnO2 catalyst under a flow of H2 at 200 °C and 400 °C were performed.,1
122,"The electrochemical catalyst used consisted of a continuous, thin Pt film supported on an alkaline solid electrolyte (K-βAl2O3, K+ conductor), as the one used in a previous study .",1
123,"Palladium supported on activated carbon catalyst (5.0wt% Pd/C, wetted with ca.",1
124,"The model experiments for investigating the reaction conditions for the hydrogenation of xylose or furfural were carried out as follows: xylose (0.10–1.0g), 5.0wt% Pd/C catalyst (0.10–2.0g), and 0–3.0wt% phosphorous acid aqueous solution (10mL) were placed into the autoclave.",1
125,"The procedure for investigating the hydrogenation of the hydrolysate containing xylose or furfural obtained by the hydrothermal treatment of the napier grass was as follows: the aqueous phase solution after the treatment (5.0mL, 3.0wt% phosphorous acid at 160°C for 15min or 3.0wt% phosphoric acid at 180°C for 30min) and 5.0wt% Pd/C catalyst (0.03–1.40g) were placed into the autoclave.",1
126,2.2.4 Preparation of Mo2N/Mn0.3Cd0.7S/CoPi (Mo/MCS/Co) composites Cobalt phosphate cocatalyst was loaded on the Mo/MCS sample by photodeposition method.,1
131,"Nitrogen physisorption was conducted in an Thermo Fisher Ultra Surfer after degassing the calcined catalyst samples at 200 °C for 3 h in vacuum, and the samples of spent catalysts at 120 °C for 5 h. X-ray diffraction (XRD) was conducted to identify crystalline phases and to determine the crystallite sizes of nickel species.",1
132,"M/TiO2 photocatalyst precursors before final H2 reduction and calcination treatments, respectively); Pd/TiO2 obtained by reduction of PdO/TiO2 at 500°C in a H2/N2 flow; Au/TiO2 obtained by calcination of Au(OH)3/TiO2 at 350°C; and associated reference materials.",1
